benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,cpu_test,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Time Spy,1.2,5002,8,14,Intel,11366,Core i9-9900K Processor,FCLGA1151,95,38.19,September 29 2020,NVIDIA GeForce RTX 3080,1993,1275,59,2145,1,Approved ,27.21.14.5655,1275,19113,"Asustek Computer, Inc.",10240,125.8,108.65,64-bit Windows 10 (10.0.19041),65536,3466,17340,480 GB INTEL SSDPED1D480GA,NerdyIan
Time Spy,1.2,4524,12,7,AMD,13668,Ryzen 9 3900X,AM4,105,45.92,September 25 2020,NVIDIA GeForce RTX 3080,1905,1188,72,2010,1,Approved ,27.21.14.5638,1188,18202,"Micro-Star International Co ., Ltd.",10240,120.15,103.21,64-bit Windows 10 (10.0.19041),32768,3732,17339,"1,000 GB Sabrent Rocket 4.0 1TB",Lamashti
Time Spy,1.2,4399,12,7,AMD,14612,Ryzen 9 3900X,AM4,105,49.09,September 28 2020,NVIDIA GeForce RTX 3080,1906,1188,69,2025,1,Approved ,27.21.14.5655,1188,17928,"Micro-Star International Co ., Ltd.",10240,118.36,101.65,64-bit Windows 10 (10.0.19041),32768,3732,17337,"1,000 GB Samsung SSD 970 EVO 1TB",Punkworks
Time Spy,1.2,5103,10,14,Intel,13102,Core i9-10900K Processor,FCLGA1200,125,44.02,September 28 2020,NVIDIA GeForce RTX 3080,1950,1238,66,2175,1,Approved ,27.21.14.5655,1238,18385,Palit Microsystems Ltd.,10240,121.11,104.43,64-bit Windows 10 (10.0.18362),32768,EVO,17336,500 GB Samsung SSD 960 EVO 500GB,Kungfudave
Time Spy,1.2,5001,10,14,Intel,14275,Core i9-10850K Processor,FCLGA1200,95,47.96,September 28 2020,NVIDIA GeForce RTX 3080,1804,1223,72,1980,1,Approved ,27.21.14.5638,1250,18017,ZOTAC,10240,119.08,102.05,64-bit Windows 10 (10.0.19041),32768,3998,17335,500 GB Samsung SSD 970 EVO 500GB,LoveuAngel
Time Spy,1.2,4714,18,14,Intel,15281,Core i9-7980XE Processor,FCLGA2066,165,51.34,September 22 2020,NVIDIA GeForce RTX 3080,1855,1188,59,1995,1,Approved ,27.21.14.5638,1188,17754,"Asustek Computer, Inc.",10240,117.49,100.45,64-bit Windows 10 (10.0.18363),32768,3602,17333,"1,000 GB NVMe Samsung SSD 970 SCSI Disk Device",Gosu - Extreme Hardware
Time Spy,1.2,4702,10,14,Intel,13247,Core i9-10900K Processor,FCLGA1200,125,44.51,September 28 2020,NVIDIA GeForce RTX 3080,1872,1250,69,1965,1,Approved ,27.21.14.5655,1250,18330,"Giga-Byte Technology Co., Ltd.",10240,121.39,103.64,64-bit Windows 10 (10.0.19041),32768,3600,17332,"1,000 GB Samsung SSD 970 EVO 1TB",J-LoCK ™
Time Spy,1.2,4466,16,7,AMD,13425,Ryzen 9 3950X,AM4,105,45.11,September 23 2020,NVIDIA GeForce RTX 3080,1907,1170,69,1965,1,Approved ,27.21.14.5638,1188,18269,"Giga-Byte Technology Co., Ltd.",10240,120.1,103.96,64-bit Windows 10 (10.0.19041),32768,3592,17330,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",David-6304
Time Spy,1.2,5002,10,14,Intel,14669,Core i9-10900K Processor,FCLGA1200,125,49.28,September 27 2020,NVIDIA GeForce RTX 3080,1882,1179,63,1935,1,Approved ,27.21.14.5638,1188,17904,"Asustek Computer, Inc.",10240,117.62,101.94,64-bit Windows 10 (10.0.19042),16384,4500,17330,"1,000 GB Sabrent Rocket 4.0 1TB",Shooter-1378
Time Spy,1.2,4801,10,14,Intel,13435,Core i9-10900F Processor,FCLGA1200,65,45.14,September 29 2020,NVIDIA GeForce RTX 3080,1939,1250,64,2040,1,Approved ,27.21.14.5655,1250,18264,Colorful,10240,120.58,103.55,64-bit Windows 10 (10.0.19041),32768,3600,17329,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,5203,10,14,Intel,13700,Core i9-10850K Processor,FCLGA1200,95,46.03,September 30 2020,NVIDIA GeForce RTX 3080,1897,1188,62,1965,1,Approved ,27.21.14.5655,1188,18179,"Asustek Computer, Inc.",10240,119.95,103.12,64-bit Windows 10 (10.0.19041),16384,3598,17329,240 GB Force MP510,MalaysiaBoleh!
Time Spy,1.2,4516,16,7,AMD,13450,Ryzen 9 3950X,AM4,105,45.19,September 23 2020,NVIDIA GeForce RTX 3080,1919,1188,69,1980,1,Approved ,27.21.14.5638,1188,18258,"Giga-Byte Technology Co., Ltd.",10240,120.28,103.7,64-bit Windows 10 (10.0.19041),32768,3592,17328,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",David-6304
Time Spy,1.2,4520,16,7,AMD,15095,Ryzen 9 3950X,AM4,105,50.72,September 19 2020,NVIDIA GeForce RTX 3080,1898,1188,76,1950,1,Approved ,27.21.14.5638,1188,17792,NVidia Corporation,10240,116.41,101.66,64-bit Windows 10 (10.0.18362),32768,3818,17327,"1,000 GB Sabrent Rocket 4.0 1TB",spetrovic
Time Spy,1.2,4702,10,14,Intel,13159,Core i9-10900K Processor,FCLGA1200,125,44.21,September 28 2020,NVIDIA GeForce RTX 3080,1877,1188,68,1965,1,Approved ,27.21.14.5638,1188,18354,"Giga-Byte Technology Co., Ltd.",10240,121.09,104.12,64-bit Windows 10 (10.0.19041),32768,3598,17327,"1,000 GB Samsung SSD 970 EVO 1TB",J-LoCK ™
Time Spy,1.2,5002,10,14,Intel,14836,Core i9-10900K Processor,FCLGA1200,125,49.84,September 25 2020,NVIDIA GeForce RTX 3080,1830,1170,54,1995,1,Approved ,27.21.14.5638,1188,17856,"Micro-Star International Co ., Ltd.",10240,117.94,101.19,64-bit Windows 10 (10.0.19041),32768,3998,17326,"2,048 GB Samsung SSD 960 PRO 2TB",erikham
Time Spy,1.2,5203,10,14,Intel,13471,Core i9-10850K Processor,FCLGA1200,95,45.26,September 29 2020,NVIDIA GeForce RTX 3080,1910,1300,64,2040,1,Approved ,27.21.14.5655,1300,18247,ZOTAC,10240,120.62,103.34,64-bit Windows 10 (10.0.19041),16384,3600,17325,240 GB Force MP510,MalaysiaBoleh!
Time Spy,1.2,4301,12,7,AMD,13274,Ryzen 9 3900X,AM4,105,44.6,September 18 2020,NVIDIA GeForce RTX 3080,1914,1191,59,2130,1,Approved ,27.21.14.5638,1200,18311,"Asustek Computer, Inc.",10240,120.19,104.34,64-bit Windows 10 (10.0.18363),32768,3732,17324,250 GB NVMe Samsung SSD 970 SCSI Disk Device,lzhang830307
Time Spy,1.2,4393,16,7,AMD,13896,Ryzen 9 3950X,AM4,105,46.69,September 26 2020,NVIDIA GeForce RTX 3080,1896,1179,67,2010,1,Approved ,27.21.14.5638,1188,18109,"Micro-Star International Co ., Ltd.",10240,118.83,103.21,64-bit Windows 10 (10.0.19041),65536,3192,17321,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,4441,12,7,AMD,13066,Ryzen 9 3900X,AM4,105,43.9,September 27 2020,NVIDIA GeForce RTX 3080,1884,1312,65,2010,1,Approved ,27.21.14.5638,1322,18378,"Giga-Byte Technology Co., Ltd.",10240,120.86,104.54,64-bit Windows 10 (10.0.19041),32768,3592,17321,512 GB Samsung SSD 960 PRO 512GB,rivx
Time Spy,1.0,5000,10,14,Intel,14204,Core i9-10900K Processor,FCLGA1200,125,47.72,September 17 2020,NVIDIA GeForce RTX 3080,1911,1179,69,2025,1,Approved ,27.21.14.5616,1188,18017,"Micro-Star International Co ., Ltd.",10240,118.36,102.58,64-bit Windows 10 (10.0.19041),32768,3600,17319,250 GB KINGSTON SA2000M8250G,TrogDorDor
Time Spy,1.2,4441,12,7,AMD,13009,Ryzen 9 3900X,AM4,105,43.71,September 29 2020,NVIDIA GeForce RTX 3080,1907,1300,66,1965,1,Approved ,27.21.14.5655,1320,18395,"Giga-Byte Technology Co., Ltd.",10240,121.19,104.48,64-bit Windows 10 (10.0.19041),32768,3592,17319,512 GB Samsung SSD 960 PRO 512GB,rivx
Time Spy,1.2,4804,8,14,Intel,12516,Core i7-10700K Processor,FCLGA1200,125,42.05,September 26 2020,NVIDIA GeForce RTX 3080,1890,1195,63,1980,1,Approved ,27.21.14.5638,1213,18576,"Micro-Star International Co ., Ltd.",10240,122.73,105.25,64-bit Windows 10 (10.0.19041),16384,4200,17318,500 GB CT500MX500SSD4,mkster
Time Spy,1.2,4441,12,7,AMD,12609,Ryzen 9 3900X,AM4,105,42.36,September 30 2020,NVIDIA GeForce RTX 3080,1942,1284,64,2070,1,Approved ,27.21.14.5655,1294,18540,"Giga-Byte Technology Co., Ltd.",10240,122.37,105.13,64-bit Windows 10 (10.0.19041),32768,3592,17318,"1,000 GB WDS100T3X0C-00SJG0",BuIIet Samurai
Time Spy,1.2,4599,16,7,AMD,14165,Ryzen 9 3950X,AM4,105,47.59,September 29 2020,NVIDIA GeForce RTX 3080,1880,1241,69,1905,1,Approved ,27.21.14.5638,1250,18026,"Micro-Star International Co ., Ltd.",10240,118.54,102.55,64-bit Windows 10 (10.0.18363),131072,3598,17317,"1,000 GB Samsung SSD 970 EVO Plus 1TB",rama2
Time Spy,1.0,4549,12,7,AMD,12911,Ryzen 9 3900X,AM4,105,43.38,September 18 2020,NVIDIA GeForce RTX 3080,1899,1275,48,2055,1,Approved ,27.21.14.5638,1294,18426,"Asustek Computer, Inc.",10240,121.37,104.67,64-bit Windows 10 (10.0.19041),32768,3798,17316,240 GB KINGSTON SKC1000240G,darkschemo
Time Spy,1.0,5002,10,14,Intel,14805,Core i9-10900K Processor,FCLGA1200,125,49.74,September 18 2020,NVIDIA GeForce RTX 3080,1834,1170,58,2070,1,Approved ,27.21.14.5638,1188,17850,"Micro-Star International Co ., Ltd.",10240,118.22,100.93,64-bit Windows 10 (10.0.19041),16384,4000,17315,"1,000 GB WDS100T3X0C-00SJG0",QifengBee
Time Spy,1.2,5002,10,14,Intel,15311,Core i9-10900K Processor,FCLGA1200,125,51.44,September 29 2020,NVIDIA GeForce RTX 3080,1875,1188,60,1935,1,Approved ,27.21.14.5655,1188,17725,"Asustek Computer, Inc.",10240,116.78,100.68,64-bit Windows 10 (10.0.19042),16384,4500,17315,"1,000 GB Sabrent Rocket 4.0 1TB",Shooter-1378
Time Spy,1.2,4301,12,7,AMD,14021,Ryzen 9 3900X,AM4,105,47.11,September 24 2020,NVIDIA GeForce RTX 3080,1883,1263,61,2070,1,Approved ,27.21.14.5638,1263,18062,"Asustek Computer, Inc.",10240,119.2,102.43,64-bit Windows 10 (10.0.19041),16384,3732,17313,"1,000 GB KINGSTON SA2000M81000G",milk-4245
Time Spy,1.2,5001,10,14,Intel,14261,Core i9-10900KF Processor,FCLGA1200,125,47.91,September 25 2020,NVIDIA GeForce RTX 3080,1864,1188,65,2025,1,Approved ,27.21.14.5638,1188,17992,Colorful,10240,118.8,101.99,64-bit Windows 10 (10.0.19041),32768,3200,17312,"1,000 GB Samsung SSD 860 EVO 1TB",天策麻花
Time Spy,1.2,5001,10,14,Intel,14101,Core i9-10900K Processor,FCLGA1200,125,47.38,September 29 2020,NVIDIA GeForce RTX 3080,1863,1188,68,1995,1,Approved ,27.21.14.5638,1188,18038,"Micro-Star International Co ., Ltd.",10240,119.06,102.29,64-bit Windows 10 (10.0.17763),32768,3200,17312,500 GB Samsung SSD 970 EVO Plus 500GB,Luvya-2
Time Spy,1.2,4541,12,7,AMD,12321,Ryzen 9 3900X,AM4,105,41.39,September 30 2020,NVIDIA GeForce RTX 3080,1982,1313,57,2130,1,Approved ,27.21.14.5655,1313,18645,"Asustek Computer, Inc.",10240,122.75,105.97,64-bit Windows 10 (10.0.19041),32768,3192,17312,500 GB WDC WDS500G2B0C-00PXH0,Yorihime
Time Spy,1.2,4301,12,7,AMD,13249,Ryzen 9 3900X,AM4,105,44.51,September 29 2020,NVIDIA GeForce RTX 3080,2002,1188,51,2100,1,Approved ,27.21.14.5655,1188,18302,"Micro-Star International Co ., Ltd.",10240,119.97,104.41,64-bit Windows 10 (10.0.19041),32768,3598,17311,500 GB WDS500G3X0C-00SJG0,DF17
Time Spy,1.2,5099,10,14,Intel,14021,Core i9-10900K Processor,FCLGA1200,125,47.11,September 29 2020,NVIDIA GeForce RTX 3080,1935,1170,61,2040,1,Approved ,27.21.14.5655,1188,18059,"Giga-Byte Technology Co., Ltd.",10240,118.9,102.63,64-bit Windows 10 (10.0.19041),32768,3200,17311,"1,000 GB Samsung SSD 970 EVO Plus 1TB",mattallc
Time Spy,1.2,4602,8,14,Intel,12054,Core i7-10700 Processor,FCLGA1200,65,40.5,September 29 2020,NVIDIA GeForce RTX 3080,1935,1313,60,2145,1,Approved ,27.21.14.5655,1313,18754,ZOTAC,10240,124.16,106.07,64-bit Windows 10 (10.0.18362),16384,4264,17310,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",mblblblbl
Time Spy,1.2,4902,10,14,Intel,14471,Core i9-10900K Processor,FCLGA1200,125,48.62,September 29 2020,NVIDIA GeForce RTX 3080,1861,1188,71,1965,1,Approved ,27.21.14.5638,1188,17932,"Micro-Star International Co ., Ltd.",10240,118.05,101.92,64-bit Windows 10 (10.0.19041),65536,3998,17310,"2,000 GB Samsung SSD 970 EVO Plus 2TB",淡凌
Time Spy,1.2,5002,10,14,Intel,13739,Core i9-10900K Processor,FCLGA1200,125,46.16,September 26 2020,NVIDIA GeForce RTX 3080,1890,1288,63,2085,1,Approved ,27.21.14.5638,1288,18141,"Micro-Star International Co ., Ltd.",10240,119.81,102.81,64-bit Windows 10 (10.0.19041),16384,3600,17309,500 GB Samsung SSD 970 EVO Plus 500GB,snelhest
Time Spy,1.2,4192,12,7,AMD,13388,Ryzen 9 3900X,AM4,105,44.98,September 28 2020,NVIDIA GeForce RTX 3080,1944,1188,63,2025,1,Approved ,27.21.14.5638,1188,18253,"Giga-Byte Technology Co., Ltd.",10240,119.34,104.35,64-bit Windows 10 (10.0.19041),32768,3658,17309,256 GB ADATA SX8200PNP,gerg007
Time Spy,1.2,4499,16,7,AMD,15340,Ryzen 9 3950X,AM4,105,51.54,September 23 2020,NVIDIA GeForce RTX 3080,1818,1232,41,1860,1,Approved ,27.21.14.5638,1251,17710,Gainward GmbH,10240,116.05,101.05,64-bit Windows 10 (10.0.18363),32768,3798,17308,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,4651,16,7,AMD,13734,Ryzen 9 3950X,AM4,105,46.14,September 23 2020,NVIDIA GeForce RTX 3080,1937,1225,60,2040,1,Approved ,27.21.14.5638,1225,18142,"Asustek Computer, Inc.",10240,119.3,103.21,64-bit Windows 10 (10.0.19041),65536,3598,17308,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",sbg2005
Time Spy,1.2,4902,10,14,Intel,13269,Core i9-10900K Processor,FCLGA1200,125,44.58,September 28 2020,NVIDIA GeForce RTX 3080,1897,1288,69,2010,1,Approved ,27.21.14.5638,1288,18291,Colorful,10240,120.38,103.98,64-bit Windows 10 (10.0.19042),65536,3600,17308,"1,000 GB WDS100T3X0C-00SJG0",Feng-hua
Time Spy,1.2,5002,10,14,Intel,13476,Core i9-10850K Processor,FCLGA1200,95,45.28,September 29 2020,NVIDIA GeForce RTX 3080,1874,1306,52,2025,1,Approved ,27.21.14.5655,1316,18223,ZOTAC,10240,120.1,103.47,64-bit Windows 10 (10.0.18362),16384,4198,17308,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",ansdydxkr
Time Spy,1.2,4301,12,7,AMD,13281,Ryzen 9 3900X,AM4,105,44.62,September 25 2020,NVIDIA GeForce RTX 3080,1939,1188,62,2025,1,Approved ,27.21.14.5638,1188,18284,"Giga-Byte Technology Co., Ltd.",10240,119.66,104.45,64-bit Windows 10 (10.0.19041),32768,3598,17306,250 GB Samsung SSD 970 EVO Plus 250GB,Sa1d-2
Time Spy,1.2,4449,12,7,AMD,12791,Ryzen 9 3900X,AM4,105,42.97,September 28 2020,NVIDIA GeForce RTX 3080,1926,1250,59,2115,1,Approved ,27.21.14.5655,1250,18453,NVidia Corporation,10240,121.82,104.63,64-bit Windows 10 (10.0.19041),32768,3732,17304,512 GB Samsung SSD 970 PRO 512GB,꾸르
Time Spy,1.2,4902,10,14,Intel,14479,Core i9-10900K Processor,FCLGA1200,125,48.65,September 21 2020,NVIDIA GeForce RTX 3080,1862,1188,72,1965,1,Approved ,27.21.14.5638,1188,17920,"Micro-Star International Co ., Ltd.",10240,117.88,101.91,64-bit Windows 10 (10.0.19041),65536,4000,17303,"2,000 GB Samsung SSD 970 EVO Plus 2TB",淡凌
Time Spy,1.2,5200,10,14,Intel,14427,Core i9-10900K Processor,FCLGA1200,125,48.47,September 22 2020,NVIDIA GeForce RTX 3080,1830,1170,69,2040,1,Approved ,27.21.14.5638,1188,17933,NVidia Corporation,10240,119.15,101.12,64-bit Windows 10 (10.0.19041),32768,3600,17302,500 GB Samsung SSD 970 EVO 500GB,N/A
Time Spy,1.2,4901,10,14,Intel,14571,Core i9-10900K Processor,FCLGA1200,125,48.95,September 28 2020,NVIDIA GeForce RTX 3080,1853,1188,69,1965,1,Approved ,27.21.14.5638,1188,17894,"Micro-Star International Co ., Ltd.",10240,117.87,101.64,64-bit Windows 10 (10.0.19041),16384,4266,17302,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Richinme
Time Spy,1.2,5099,10,14,Intel,14392,Core i9-10900K Processor,FCLGA1200,125,48.35,September 30 2020,NVIDIA GeForce RTX 3080,1935,1179,68,2040,1,Approved ,27.21.14.5655,1188,17943,"Micro-Star International Co ., Ltd.",10240,118.16,101.95,64-bit Windows 10 (10.0.18363),65536,3598,17302,250 GB Samsung SSD 970 EVO Plus 250GB,Ovvy
Time Spy,1.2,4251,16,7,AMD,13918,Ryzen 9 3950X,AM4,105,46.76,September 28 2020,NVIDIA GeForce RTX 3080,1861,1288,65,2055,1,Approved ,27.21.14.5638,1288,18077,EVGA Corporation,10240,119.37,102.47,64-bit Windows 10 (10.0.19041),32768,3598,17301,"2,000 GB CT2000P1SSD8",Skritch
Time Spy,1.2,5000,10,14,Intel,13033,Core i9-10850K Processor,FCLGA1200,95,43.79,September 29 2020,NVIDIA GeForce RTX 3080,1955,1189,66,2055,1,Approved ,27.21.14.5655,1206,18363,"Giga-Byte Technology Co., Ltd.",10240,121.09,104.21,64-bit Windows 10 (10.0.18363),16384,3600,17301,250 GB CT250MX500SSD1,iy9922
Time Spy,1.2,4902,8,14,Intel,11664,Core i7-10700K Processor,FCLGA1200,125,39.19,September 27 2020,NVIDIA GeForce RTX 3080,1969,1200,58,2085,1,Approved ,27.21.14.5638,1200,18913,"Asustek Computer, Inc.",10240,124.96,107.16,64-bit Windows 10 (10.0.19041),32768,3200,17300,960 GB Force MP510,Lazyhead
Time Spy,1.2,4802,10,14,Intel,14230,Core i9-10850K Processor,FCLGA1200,95,47.81,September 28 2020,NVIDIA GeForce RTX 3080,1849,1188,61,1950,1,Approved ,27.21.14.5638,1188,17985,"Asustek Computer, Inc.",10240,118.71,101.99,64-bit Windows 10 (10.0.19041),32768,EVO,17300,500 GB Samsung SSD 970 EVO 500GB,tori140527
Time Spy,1.2,4602,10,14,Intel,13073,Core i9-10900F Processor,FCLGA1200,65,43.92,September 30 2020,NVIDIA GeForce RTX 3080,1908,1160,60,2055,1,Approved ,27.21.14.5655,1188,18347,Colorful,10240,121.18,103.98,64-bit Windows 10 (10.0.19041),32768,3600,17300,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,5203,10,14,Intel,15919,Core i9-10900K Processor,FCLGA1200,125,53.48,September 28 2020,NVIDIA GeForce RTX 3080,1827,1281,62,2025,1,Approved ,27.21.14.5638,1300,17567,Gainward GmbH,10240,117.46,98.53,64-bit Windows 10 (10.0.17763),32768,4400,17298,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5303,10,14,Intel,13330,Core i9-10900K Processor,FCLGA1200,125,44.79,September 22 2020,NVIDIA GeForce RTX 3080,1870,1316,66,1980,1,Approved ,27.21.14.5638,1325,18256,Colorful,10240,121.32,102.92,64-bit Windows 10 (10.0.17763),16384,3600,17297,"4,000 GB P50D7040B160",吃鱼的阿翎Tin
Time Spy,1.2,4902,10,14,Intel,13330,Core i9-10900K Processor,FCLGA1200,125,44.79,September 28 2020,NVIDIA GeForce RTX 3080,1915,1278,69,1995,1,Approved ,27.21.14.5638,1288,18257,Colorful,10240,120.19,103.76,64-bit Windows 10 (10.0.19042),65536,3598,17297,"1,000 GB WDS100T3X0C-00SJG0",Feng-hua
Time Spy,1.2,4802,8,14,Intel,12380,Core i9-9900K Processor,FCLGA1151,95,41.59,September 22 2020,NVIDIA GeForce RTX 3080,1912,1250,50,1965,1,Approved ,27.21.14.5638,1250,18600,"Micro-Star International Co ., Ltd.",10240,122.59,105.6,64-bit Windows 10 (10.0.19041),16384,3864,17296,500 GB WDC WDS500G1B0C-00S6U0,Eeroo94
Time Spy,1.2,4690,12,7,AMD,12556,Ryzen 9 3900X,AM4,105,42.18,September 19 2020,NVIDIA GeForce RTX 3080,1940,1263,57,2040,1,Approved ,27.21.14.5638,1263,18530,"Giga-Byte Technology Co., Ltd.",10240,122.04,105.27,64-bit Windows 10 (10.0.19041),32768,3592,17295,"2,000 GB Force MP600",bwilt
Time Spy,1.2,4551,16,7,AMD,13271,Ryzen 9 3950X,AM4,105,44.59,September 25 2020,NVIDIA GeForce RTX 3080,1902,1232,66,2055,1,Approved ,27.21.14.5638,1251,18273,"Micro-Star International Co ., Ltd.",10240,119.78,104.24,64-bit Windows 10 (10.0.19042),65536,3572,17295,"2,000 GB Sabrent Rocket 4.0 2TB",ciparis
Time Spy,1.2,4549,12,7,AMD,12734,Ryzen 9 3900X,AM4,105,42.78,September 19 2020,NVIDIA GeForce RTX 3080,1893,1288,47,1980,1,Approved ,27.21.14.5638,1307,18461,"Asustek Computer, Inc.",10240,122.13,104.48,64-bit Windows 10 (10.0.19041),32768,3798,17294,240 GB KINGSTON SKC1000240G,darkschemo
Time Spy,1.2,5203,10,14,Intel,13591,Core i9-10850K Processor,FCLGA1200,95,45.66,September 29 2020,NVIDIA GeForce RTX 3080,1892,1313,62,1950,1,Approved ,27.21.14.5655,1313,18168,ZOTAC,10240,120.85,102.34,64-bit Windows 10 (10.0.19041),16384,3600,17294,240 GB Force MP510,MalaysiaBoleh!
Time Spy,1.2,4901,8,14,Intel,10631,Core i9-9900K Processor,FCLGA1151,95,35.72,September 30 2020,NVIDIA GeForce RTX 3080,352,1600,62,1619,1,Approved ,27.21.14.5655,1600,19445,"Micro-Star International Co ., Ltd.",10240,128.38,110.24,64-bit Windows 10 (10.0.19041),65536,3198,17294,500 GB NVMe Samsung SSD 970,Wolf-6640
Time Spy,1.2,5103,8,14,Intel,11506,Core i7-10700K Processor,FCLGA1200,125,38.66,September 24 2020,NVIDIA GeForce RTX 3080,1940,1350,65,2070,1,Approved ,27.21.14.5638,1350,18975,"Micro-Star International Co ., Ltd.",10240,125.48,107.43,64-bit Windows 10 (10.0.19041),16384,EVO,17291,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
Time Spy,1.2,5000,8,14,Intel,10790,Core i9-9900K Processor,FCLGA1151,95,36.25,September 30 2020,NVIDIA GeForce RTX 3080,350,1600,61,1595,1,Approved ,27.21.14.5655,1600,19349,"Micro-Star International Co ., Ltd.",10240,127.43,109.92,64-bit Windows 10 (10.0.19041),65536,3198,17291,500 GB NVMe Samsung SSD 970,Wolf-6640
Time Spy,1.2,4666,12,7,AMD,12741,Ryzen 9 3900XT,AM4,105,42.81,September 27 2020,NVIDIA GeForce RTX 3080,1934,1225,58,2115,1,Approved ,27.21.14.5638,1225,18453,EVGA Corporation,10240,121.47,104.88,64-bit Windows 10 (10.0.19041),32768,3592,17290,"1,000 GB Force MP600",Operator Clyde
Time Spy,1.2,5001,10,14,Intel,14032,Core i9-10900K Processor,FCLGA1200,125,47.14,September 24 2020,NVIDIA GeForce RTX 3080,1877,1170,66,1965,1,Approved ,27.21.14.5638,1188,18028,NVidia Corporation,10240,118.62,102.51,64-bit Windows 10 (10.0.19041),32768,4000,17289,512 GB T-FORCE TM8FP5512G,Pedro[PCMR]
Time Spy,1.2,5203,10,14,Intel,14171,Core i9-10900K Processor,FCLGA1200,125,47.61,September 27 2020,NVIDIA GeForce RTX 3080,1849,1188,71,2025,1,Approved ,27.21.14.5638,1188,17987,"Giga-Byte Technology Co., Ltd.",10240,118.53,102.14,64-bit Windows 10 (10.0.19041),32768,3198,17288,"1,000 GB Samsung SSD 970 EVO Plus 1TB",florianbaldus1084
Time Spy,1.2,5103,8,14,Intel,11428,Core i7-10700K Processor,FCLGA1200,125,38.39,September 24 2020,NVIDIA GeForce RTX 3080,1939,1350,65,2070,1,Approved ,27.21.14.5638,1350,19008,"Micro-Star International Co ., Ltd.",10240,125.56,107.71,64-bit Windows 10 (10.0.19041),16384,EVO,17287,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
Time Spy,1.2,5203,8,14,Intel,12266,Core i7-10700K Processor,FCLGA1200,125,41.21,September 29 2020,NVIDIA GeForce RTX 3080,1969,1193,54,2070,1,Approved ,27.21.14.5655,1193,18633,"Micro-Star International Co ., Ltd.",10240,122.52,106.01,64-bit Windows 10 (10.0.18362),32768,3198,17287,"1,000 GB Samsung SSD 860 EVO 1TB",BadAtThis
Time Spy,1.2,5103,8,14,Intel,11003,Core i9-9900K Processor,FCLGA1151,95,36.97,September 30 2020,NVIDIA GeForce RTX 3080,1985,1269,55,2160,1,Approved ,27.21.14.5655,1269,19226,"Asustek Computer, Inc.",10240,126.24,109.51,64-bit Windows 10 (10.0.19041),16316,3998,17287,480 GB Force MP510,Jexux
Time Spy,1.2,4902,10,14,Intel,13330,Core i9-10900K Processor,FCLGA1200,125,44.79,September 18 2020,NVIDIA GeForce RTX 3080,1918,1213,59,2025,1,Approved ,27.21.14.5638,1213,18241,"Asustek Computer, Inc.",10240,119.79,103.89,64-bit Windows 10 (10.0.18363),65536,3466,17285,"2,000 GB Samsung SSD 970 EVO 2TB",AlphaBot
Time Spy,1.2,5203,10,14,Intel,15979,Core i9-10900K Processor,FCLGA1200,125,53.69,September 28 2020,NVIDIA GeForce RTX 3080,1797,1179,59,1980,1,Approved ,27.21.14.5638,1188,17538,Gainward GmbH,10240,115.91,99.34,64-bit Windows 10 (10.0.17763),32768,4400,17285,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5101,10,14,Intel,14720,Core i9-10900K Processor,FCLGA1200,125,49.46,September 23 2020,NVIDIA GeForce RTX 3080,1853,1170,63,2025,1,Approved ,27.21.14.5638,1188,17833,NVidia Corporation,10240,118.23,100.74,64-bit Windows 10 (10.0.18363),32768,3998,17284,"1,000 GB WDS100T3X0C-00SJG0",창공
Time Spy,1.2,5203,10,14,Intel,15621,Core i9-10900K Processor,FCLGA1200,125,52.48,September 26 2020,NVIDIA GeForce RTX 3080,1840,1178,66,2055,1,Approved ,27.21.14.5638,1188,17614,"Micro-Star International Co ., Ltd.",10240,115.86,100.18,64-bit Windows 10 (10.0.19041),32768,4500,17283,480 GB NVMe INTEL SSDPE21D48,rrx_86
